Account ID,Username,Platform,Follower Count,Posts Per Week,Engagement Rate,Ad Spend (USD),Conversion Rate,Campaign Reach
8401,melissa93,TikTok,727490,6,0.0856,83.12,0.021,48644
8402,sonya64,Twitter,101467,6,0.0834,221.5,0.0387,32501
8403,campbellross,Twitter,647351,2,0.0986,315.9,0.0385,10181
8404,gstone,LinkedIn,413390,4,0.0856,390.34,0.0429,45865
8405,kevin80,Facebook,279725,5,0.102,637.73,0.0122,17114
8406,toddbryan,Instagram,839593,6,0.102,870.78,0.0395,10507
8407,cody18,Facebook,936312,5,0.0642,944.87,0.0393,41499
8408,bryanfisher,Facebook,816134,6,0.0856,748.28,0.0103,42863
8409,kathleenmason,Twitter,833293,6,0.0856,913.39,0.0419,21035
8410,tiffanyferrell,LinkedIn,231105,1,0.0642,474.46,0.0321,1452
8411,uclark,Facebook,568176,2,0.0856,608.81,0.0225,46394
8412,tracistephens,LinkedIn,847177,3,0.0642,505.51,0.0287,39442
8413,alisonrobertson,Facebook,771652,6,0.0834,77.54,0.0181,20188
8414,elizabethwilson,LinkedIn,626277,3,0.0856,126.59,0.0127,18195
8415,williamskyle,LinkedIn,518186,7,0.0986,196.71,0.0499,12621
8416,victorsmith,Facebook,664640,1,0.0834,345.58,0.0159,18993
8417,tracy84,TikTok,20120,7,0.0986,516.81,0.0262,14147
8418,gregoryrodriguez,Facebook,668688,3,0.0834,125.06,0.0192,22016
8419,acevedoryan,Instagram,897047,6,0.0856,868.22,0.0219,8383
8420,justin17,Instagram,579324,6,0.0642,394.17,0.0112,30632
8421,salazargarrett,Instagram,385304,4,0.0834,824.16,0.0418,34069
8422,xcruz,Facebook,108120,6,0.0856,500.73,0.0192,12476
8423,keithkeith,LinkedIn,789562,3,0.0642,715.11,0.0417,43372
8424,vday,TikTok,313388,5,0.0986,894.7,0.0202,18960
8425,sophia02,LinkedIn,375553,5,0.102,932.62,0.026,25282
8426,donna02,LinkedIn,786305,7,0.102,123.52,0.0174,24721
8427,laurendurham,Twitter,439352,6,0.0642,423.76,0.0131,26316
8428,fduffy,Facebook,375612,6,0.0642,905.43,0.0198,30983
8429,vgriffith,LinkedIn,60074,4,0.0642,993.14,0.0338,39737
8430,sthompson,LinkedIn,396366,7,0.0834,676.94,0.0341,6815
8431,bowenamanda,TikTok,965718,5,0.102,194.99,0.0163,37233
8432,xlindsey,LinkedIn,736681,4,0.0642,356.3,0.0418,3074
8433,qlopez,TikTok,298589,2,0.0834,755.58,0.0335,46371
8434,leonardkatherine,Twitter,995173,6,0.0834,489.75,0.0212,3979
8435,mike65,LinkedIn,732732,7,0.0986,310.39,0.0402,26841
8436,ryan99,TikTok,352245,6,0.0856,968.85,0.0499,43575
8437,brian17,Twitter,223322,5,0.0856,745.68,0.0484,9016
8438,revans,Instagram,880497,5,0.0986,694.28,0.0234,18030
8439,jwallace,TikTok,292055,2,0.102,953.16,0.0226,30653
8440,hernandezshawn,Twitter,846459,7,0.0856,283.03,0.0222,48026
8441,snicholson,LinkedIn,611035,6,0.0986,868.22,0.0126,29671
8442,kwashington,Instagram,400902,2,0.102,993.19,0.0177,30051
8443,wcolon,Instagram,706786,6,0.0834,878.37,0.0292,21350
8444,ruth02,Facebook,126620,1,0.0856,959.49,0.028,30356
8445,nicholaspeters,Facebook,901339,6,0.0856,127.9,0.0247,28232
8446,billpage,TikTok,65762,2,0.0642,375.89,0.0306,26917
8447,jamescohen,Instagram,594582,2,0.0642,169.32,0.0424,31983
8448,ftrevino,Instagram,632415,4,0.0642,248.25,0.0269,33343
8449,robinsonmark,LinkedIn,705698,6,0.0642,278.42,0.0168,27987
8450,kimryan,Twitter,793082,7,0.102,514.07,0.0251,18340
8451,andrewberg,Facebook,875030,6,0.0834,421.56,0.0273,30661
8452,smurray,LinkedIn,432494,2,0.0986,119.48,0.0311,35354
8453,omccann,LinkedIn,92848,7,0.0986,244.23,0.04,3627
8454,palmerjeffrey,Facebook,467785,5,0.0986,303.26,0.024,2979
8455,thomas49,Instagram,390940,4,0.102,836.59,0.0321,44799
8456,mcurtis,Facebook,208293,4,0.0642,218.75,0.0494,12053
8457,kstewart,Facebook,121918,2,0.0642,830.49,0.0466,17053
8458,molinaisaac,Facebook,791446,7,0.0834,940.9,0.0496,9241
8459,matthew17,Instagram,91028,6,0.0986,361.15,0.0326,41071
8460,uzhang,Twitter,903886,4,0.102,767.52,0.0115,9476
8461,emily58,Instagram,329258,1,0.0986,540.64,0.0233,2948
8462,joshua92,LinkedIn,93311,5,0.102,682.47,0.0105,4099
8463,boothjacob,Twitter,359291,2,0.0856,108.56,0.0104,34308
8464,michelleriggs,Instagram,239942,7,0.102,542.96,0.0103,29298
8465,michelleriggs,Instagram,730479,1,0.0834,959.49,0.0273,27225
8466,justinpatel,TikTok,413816,7,0.0834,771.95,0.0118,25557
8467,palmerjeffrey,Facebook,231378,2,0.0834,497.57,0.0378,28998
8468,hughesjohn,Instagram,529786,2,0.0642,718.41,0.0178,21483
8469,michelle11,LinkedIn,713334,5,0.102,643.4,0.0222,12877
8470,jeffery32,TikTok,604903,6,0.0642,230.6,0.0194,40611
8471,zbriggs,Facebook,159625,3,0.0986,457.26,0.0365,12996
8472,jonesjerry,LinkedIn,663906,3,0.0642,395.62,0.0391,28233
8473,garrettelizabeth,Twitter,957378,4,0.0834,276.36,0.0168,17418
8474,emily77,Twitter,504099,1,0.0834,371.62,0.0432,25363
8475,baileykerry,Facebook,481586,3,0.0642,188.5,0.0292,24234
8476,adunn,Instagram,710808,5,0.0856,298.05,0.0385,15077
8477,michaelgonzales,LinkedIn,812601,4,0.0834,358.83,0.0152,28108
8478,zbriggs,LinkedIn,288768,5,0.0986,433.83,0.0273,45453
8479,gonzaleznicholas,Twitter,587496,5,0.0986,845.29,0.0391,25461
8480,mccoykaren,Instagram,268336,7,0.0856,109.81,0.0105,29314
8481,wjohnson,Twitter,837346,6,0.0642,428.98,0.016,44367
8482,eric95,Instagram,345515,5,0.102,266.98,0.0398,36621
8483,nhoffman,Twitter,745424,2,0.102,516.5,0.0209,40146
8484,ucooper,LinkedIn,839640,4,0.102,74.72,0.0186,31065
8485,robert05,TikTok,13754,3,0.0642,142.56,0.0499,20261
8486,fletcheralexis,Facebook,819798,6,0.0986,196.71,0.0422,29657
8487,pierceaaron,Twitter,433546,3,0.0642,612.83,0.0432,21969
8488,royharper,Facebook,742906,2,0.0642,123.58,0.0427,12384
8489,morgancook,TikTok,156519,1,0.0856,334.87,0.0221,42186
8490,alisonrobertson,Twitter,946316,5,0.102,427.92,0.0323,34801
8491,diana02,TikTok,786715,7,0.0986,872.77,0.0311,31923
8492,amandahenry,Twitter,159760,4,0.0834,928.28,0.032,20500
8493,tyleralvarado,Twitter,220855,6,0.0856,652.74,0.0204,30974
8494,paulprice,Instagram,479158,3,0.0642,987.3,0.0283,1076
8495,david22,LinkedIn,790259,2,0.0856,831.16,0.0319,19088
8496,markgray,LinkedIn,772227,3,0.0834,935.93,0.0238,35454
8497,kjohns,Twitter,891028,5,0.0834,284.36,0.0311,40565
8498,williamrodriguez,Twitter,980179,3,0.102,135.73,0.0499,13778
8499,andrewberg,Facebook,508344,6,0.102,798.27,0.0216,47207
8500,kaitlyn63,Facebook,994287,2,0.0834,428.02,0.0245,38681
8501,patrick36,LinkedIn,644870,3,0.0986,349.32,0.0298,48622
8502,novakjennifer,Facebook,962179,3,0.0856,757.24,0.0278,46934
8503,tammy73,Instagram,533250,5,0.0642,597.9,0.0128,47871
8504,cynthia04,TikTok,585099,3,0.0834,820.13,0.0489,15778
8505,scott72,LinkedIn,883934,1,0.0642,440.37,0.0439,8089
8506,williamwyatt,Facebook,483121,6,0.0642,993.2,0.0146,7415
8507,joshua55,Twitter,626269,2,0.0986,238.14,0.0107,9256
8508,daltonmichael,Twitter,637292,4,0.0856,160.84,0.049,9428
8509,ijohnson,LinkedIn,35625,2,0.0642,360.29,0.0255,4121
8510,gene05,Twitter,945669,5,0.0834,800.44,0.019,27055
8511,jonathan39,Twitter,14124,1,0.0986,389.68,0.0488,23082
8512,turnerchristopher,TikTok,503533,2,0.0642,975.52,0.0332,33742
8513,lisa73,TikTok,537953,2,0.0856,682.99,0.0143,49756
8514,nlewis,Twitter,680131,6,0.0834,194.99,0.0321,1069
8515,ysmith,Twitter,470946,2,0.0856,710.67,0.0196,1989
8516,smithsusan,Twitter,5273,7,0.0642,858.82,0.038,26684
8517,jilliannielsen,Instagram,921705,6,0.0834,654.96,0.0307,44934
8518,garciaaudrey,Twitter,460611,4,0.0986,257.85,0.0275,13790
8519,royharper,LinkedIn,712098,7,0.0834,479.34,0.0189,38521
8520,robertsjared,Facebook,713715,5,0.102,731.75,0.0348,48445
8521,yvettepotts,TikTok,21169,1,0.0856,507.13,0.0334,34880
8522,jconner,Facebook,722439,1,0.0834,138.75,0.0311,22502
8523,jwallace,Facebook,23372,6,0.0642,637.48,0.02,20626
8524,eedwards,Facebook,263932,2,0.0834,892.8,0.0456,9915
8525,patriciamorse,Instagram,468996,1,0.0642,196.71,0.0499,42228
8526,voconnor,LinkedIn,396593,3,0.0856,511.43,0.0212,6644
8527,charlescisneros,LinkedIn,877779,7,0.0834,375.55,0.0278,16947
8528,elizabethwilson,Facebook,579595,3,0.0986,146.95,0.0392,33976
8529,krystal64,Instagram,713173,6,0.102,565.07,0.0358,16710
8530,byrdsamantha,Instagram,248981,7,0.0834,274.55,0.0225,43282
8531,mike15,Facebook,53388,2,0.0986,665.33,0.0397,12988
8532,williamwyatt,Twitter,616540,4,0.0986,108.56,0.028,46426
8533,mackenziedaniels,Facebook,199028,6,0.0986,187.74,0.0243,26226
8534,clementsdevin,Twitter,839593,2,0.0834,604.48,0.0473,24134
8535,allen72,Twitter,608309,4,0.0856,61.27,0.03,32048
8536,evanscarrie,LinkedIn,318020,4,0.0986,824.16,0.0328,18550
8537,russellcynthia,LinkedIn,218260,2,0.0834,880.42,0.0114,18142
8538,aliciajohns,TikTok,383949,2,0.0834,330.78,0.0391,34208
8539,kevinblack,Instagram,206455,5,0.0834,806.51,0.011,16591
8540,jbonilla,Twitter,364342,5,0.0856,310.36,0.0107,33557
8541,benjamingutierrez,LinkedIn,479326,3,0.0986,651.68,0.0457,1900
8542,charleshayes,LinkedIn,603836,5,0.0834,317.31,0.0258,34824
8543,zhobbs,LinkedIn,627874,2,0.0642,337.84,0.0427,40893
8544,mcintoshrobert,Instagram,285343,1,0.0834,217.72,0.031,6062
8545,christopherhoward,Twitter,66767,4,0.0986,766.12,0.0238,33368
8546,anthonyrobinson,TikTok,7891,6,0.102,897.3,0.0163,31746
8547,richardmiller,Facebook,495582,3,0.0834,516.15,0.0222,15711
8548,royharper,Facebook,864777,3,0.0642,643.4,0.0133,15754
8549,wilsonrobert,LinkedIn,870945,6,0.0986,569.7,0.0211,35083
8550,patrick36,TikTok,181919,6,0.0642,868.22,0.0154,9278
8551,nwalsh,TikTok,896662,4,0.102,517.56,0.0272,35638
8552,christophermartinez,Facebook,518670,1,0.0642,548.5,0.0113,14354
8553,tiffanycaldwell,Instagram,648073,5,0.0642,504.44,0.0118,12004
8554,diazchristina,LinkedIn,262013,3,0.0834,374.56,0.0178,8346
8555,hernandezthomas,TikTok,575826,4,0.0986,825.62,0.0158,3789
8556,gtorres,TikTok,232104,6,0.0642,176.47,0.0418,22208
8557,hobrien,Facebook,782262,2,0.102,928.25,0.013,49679
8558,donna02,Twitter,940605,1,0.102,694.28,0.038,1744
8559,carrolljames,LinkedIn,978267,7,0.0642,268.1,0.0168,48194
8560,mullinsalicia,LinkedIn,537190,2,0.0856,643.57,0.0358,2571
8561,valdezjessica,LinkedIn,647813,7,0.0642,735.9,0.0314,15552
8562,tshaw,LinkedIn,516088,3,0.0856,633.93,0.0301,37842
8563,carpenterthomas,Instagram,108687,1,0.0856,97.88,0.0499,25286
8564,ronnieperry,LinkedIn,311977,6,0.0856,349.32,0.0259,4901
8565,sonya64,LinkedIn,683951,4,0.0642,899.04,0.0319,44996
8566,justinwilson,TikTok,590304,5,0.0856,85.08,0.0113,27848
8567,carpenterpamela,Instagram,772691,1,0.102,376.93,0.0481,45038
8568,luislove,LinkedIn,236147,5,0.0834,139.38,0.0126,42887
8569,rmcpherson,LinkedIn,112561,2,0.0986,556.13,0.0223,5818
8570,jacksonberry,Facebook,430531,7,0.0856,322.9,0.019,2976
8571,pbrooks,Twitter,974326,1,0.102,369.37,0.0332,45118
8572,ruizguy,LinkedIn,604309,5,0.0834,955.42,0.0483,20451
8573,cameron78,TikTok,319997,5,0.0642,511.26,0.026,29994
8574,katherine30,Twitter,872243,4,0.0834,894.32,0.0411,31311
8575,norma50,Twitter,593540,1,0.0986,209.6,0.0268,13252
8576,nturner,Twitter,181898,6,0.0986,849.11,0.0329,43090
8577,blackburnanthony,TikTok,216804,7,0.0642,755.58,0.0334,46267
8578,kristinlynch,LinkedIn,6964,4,0.102,383.32,0.0364,47796
8579,pittmanfrank,Instagram,864862,1,0.0834,400.61,0.0245,31011
8580,marissa77,LinkedIn,203823,5,0.102,836.59,0.0296,41617
8581,jamiejones,Instagram,916651,2,0.0856,754.87,0.0172,43954
8582,nblake,Twitter,770990,1,0.0834,670.27,0.0384,30141
8583,nancy96,Instagram,698055,5,0.0986,55.4,0.0148,30799
8584,michael40,Instagram,802498,6,0.0642,181.53,0.0192,3967
8585,hayespamela,Instagram,460890,5,0.0986,878.37,0.0253,41004
8586,michael40,Instagram,871811,7,0.0642,262.51,0.0439,31624
8587,olopez,Twitter,585257,5,0.0986,612.95,0.0486,34929
8588,smithsusan,Twitter,794438,4,0.102,682.99,0.0398,34274
8589,murphytabitha,LinkedIn,326481,7,0.0642,989.88,0.0349,40448
8590,thompsonlisa,LinkedIn,158901,5,0.0642,198.72,0.0262,32408
8591,tyler94,LinkedIn,348943,3,0.0986,511.43,0.0478,23833
8592,murphytabitha,LinkedIn,469462,6,0.0642,573.41,0.04,25843
8593,krystal64,Twitter,540115,4,0.0856,864.3,0.036,11408
8594,imorton,Facebook,386881,1,0.0834,325.81,0.0238,8688
8595,erodriguez,Twitter,579753,2,0.0986,696.43,0.0335,7903
8596,alvarezdanielle,Facebook,904324,6,0.0834,298.05,0.0102,9050
8597,jeffreysalazar,Twitter,480622,3,0.0856,395.01,0.0337,45937
8598,ntaylor,Facebook,38531,2,0.0834,789.28,0.0378,35167
8599,russellcynthia,LinkedIn,596063,3,0.0642,864.63,0.0262,22522
8600,tylermartin,LinkedIn,891567,5,0.0986,396.53,0.0334,6275
8601,sparker,Twitter,430897,6,0.0856,858.44,0.044,19835
8602,cooksteven,Facebook,796643,1,0.0834,769.94,0.0384,30185
8603,jacksongerald,Twitter,597745,1,0.0986,604.48,0.0306,6741
8604,maysmeghan,Facebook,973357,3,0.0856,358.78,0.0166,2935
8605,nroberts,LinkedIn,156110,2,0.0834,274.15,0.0171,9974
8606,bhamilton,LinkedIn,322306,2,0.0642,133.68,0.0451,33031
8607,thomasherman,Facebook,421980,2,0.0834,982.66,0.044,3748
8608,shermanjoshua,Instagram,177336,2,0.0642,492.15,0.0428,45904
8609,barbarabranch,Twitter,380016,1,0.0856,827.47,0.013,3857
8610,nicholaspeters,TikTok,957538,5,0.0834,906.88,0.0142,6277
8611,leahcarter,Facebook,595008,1,0.0856,600.46,0.0477,4563
8612,mccoykaren,Twitter,425579,5,0.0856,203.52,0.0257,31724
8613,karen03,TikTok,596931,5,0.0642,154.01,0.0329,16724
8614,eric65,Instagram,956125,2,0.102,756.77,0.0391,21450
8615,lisa73,TikTok,747927,5,0.102,676.94,0.0178,43585
8616,skinnerjacob,TikTok,78408,3,0.0834,971.23,0.0272,9082
8617,robinparsons,Facebook,909291,3,0.102,494.5,0.0118,44830
8618,benjamin31,TikTok,306697,7,0.0986,825.23,0.0184,34621
8619,david26,Facebook,786785,2,0.0834,298.05,0.0276,20724
8620,catherine31,Facebook,505477,5,0.0834,211.96,0.0205,31507
8621,amanda27,Twitter,455013,6,0.0986,423.83,0.0428,13018
8622,mhart,Facebook,861603,4,0.102,383.19,0.0365,44414
8623,russellmelissa,LinkedIn,106152,2,0.0642,451.91,0.03,22981
8624,jennifer41,Twitter,899087,1,0.0856,97.1,0.0402,30670
8625,mary48,TikTok,112423,6,0.0834,651.18,0.0219,2322
8626,feliciabrown,Twitter,515523,3,0.0986,737.59,0.0418,46404
8627,bberry,Instagram,796349,2,0.0856,450.94,0.0494,33884
8628,ahoover,TikTok,6701,6,0.0986,710.67,0.0391,37551
8629,peter15,Twitter,261604,6,0.0986,138.75,0.0494,32056
8630,claudiaferrell,Twitter,724792,1,0.0834,630.21,0.0186,10771
8631,gonzalezjulie,Twitter,859043,4,0.0986,677.17,0.0255,28298
8632,jamiejones,TikTok,984610,6,0.102,265.2,0.0406,16356
8633,tommy65,LinkedIn,855878,5,0.102,965.17,0.024,7285
8634,mackenziedaniels,LinkedIn,944572,2,0.0986,646.61,0.045,5299
8635,davidsmith,Facebook,137495,1,0.0856,905.43,0.0275,26719
8636,paul06,Instagram,38603,7,0.102,379.97,0.0318,22069
8637,brian11,Instagram,602213,5,0.0986,237.74,0.0363,41023
8638,aandrade,LinkedIn,240961,2,0.0834,428.86,0.0463,39786
8639,blakebell,Twitter,666615,3,0.102,553.49,0.0378,39123
8640,yangpamela,Twitter,802074,4,0.0834,247.27,0.0227,3857
8641,mariewilliams,Facebook,351446,4,0.0642,899.04,0.0338,14676
8642,clementsdevin,Instagram,207028,5,0.0856,131.64,0.0162,49782
8643,carrolljames,Instagram,644952,7,0.0856,757.24,0.0261,10121
8644,kelleytina,LinkedIn,163371,6,0.0856,892.6,0.0283,41223
8645,hellis,TikTok,459907,4,0.0986,81.51,0.0223,46119
8646,edward01,LinkedIn,567617,1,0.0856,136.15,0.0343,10644
8647,novakjennifer,TikTok,63891,5,0.0834,357.45,0.0372,3223
8648,mark69,TikTok,552074,6,0.0856,991.41,0.0269,39192
8649,kanebrenda,LinkedIn,500719,3,0.0834,551.17,0.0436,43761
8650,romeroallison,Twitter,649000,3,0.0986,817.09,0.0363,13064
8651,angela07,Twitter,395314,4,0.102,864.15,0.0276,25339
8652,murraykyle,Facebook,747543,6,0.102,965.17,0.0237,27580
8653,qthomas,Facebook,229780,5,0.0856,83.12,0.0297,47947
8654,ntodd,Facebook,432521,2,0.0642,372.21,0.0152,4365
8655,cscott,Instagram,389214,5,0.0834,376.23,0.0106,19203
8656,martinerica,Twitter,82701,4,0.102,858.82,0.0206,4698
8657,roger15,TikTok,635068,1,0.102,984.08,0.0276,15224
8658,anthonyrobinson,LinkedIn,985281,1,0.0834,302.06,0.0443,9969
8659,ruizguy,LinkedIn,931063,5,0.0642,275.71,0.0486,45653
8660,gracegay,Instagram,589843,7,0.0834,270.38,0.0275,11999
8661,bpham,TikTok,160365,5,0.102,968.85,0.0288,10342
8662,christopherbarnes,Instagram,713941,3,0.0856,131.64,0.0189,43085
8663,rgarrison,Twitter,809289,6,0.0986,104.47,0.0406,41752
8664,brett02,Instagram,971679,1,0.0834,962.84,0.0133,14131
8665,stevensondesiree,Twitter,220107,5,0.0834,785.27,0.0175,30230
8666,bpham,Facebook,378899,3,0.0642,247.27,0.0273,12325
8667,toneill,LinkedIn,652322,4,0.102,291.47,0.0301,30297
8668,ljensen,LinkedIn,526607,3,0.0834,991.96,0.0286,38527
8669,tyleralvarado,Facebook,121642,6,0.0642,387.36,0.0397,42019
8670,tmcdaniel,Twitter,220228,3,0.0642,457.26,0.0473,12660
8671,carpenterthomas,Instagram,153855,5,0.102,352.12,0.0274,27138
8672,kathrynsingh,TikTok,852026,7,0.0856,573.41,0.0127,45241
8673,brandoncooper,Twitter,160777,1,0.0986,592.26,0.0424,37870
8674,patty20,LinkedIn,50186,6,0.0834,70.91,0.0286,16796
8675,garciajustin,Instagram,793498,4,0.0986,408.67,0.0239,11227
8676,lsherman,LinkedIn,183326,3,0.102,654.96,0.0281,42055
8677,gonzaleznicholas,TikTok,487586,4,0.102,916.32,0.0331,15486
8678,martinerica,LinkedIn,952784,7,0.0834,647.76,0.0188,47347
8679,barbara57,Instagram,173109,6,0.0856,881.85,0.0285,9933
8680,james60,Facebook,849940,3,0.102,279.7,0.011,43485
8681,leemorales,LinkedIn,465009,3,0.102,860.13,0.0372,45538
8682,aprilwilliams,Twitter,6680,5,0.0856,913.44,0.0354,46369
8683,sheila33,LinkedIn,155708,5,0.102,202.23,0.0323,11408
8684,mtaylor,Instagram,941313,3,0.0642,959.49,0.0366,5148
8685,wilsonrobert,LinkedIn,702939,7,0.0642,789.28,0.0166,8475
8686,alexandersamuel,Instagram,999726,3,0.0834,687.61,0.0205,11050
8687,kaylasmith,LinkedIn,205498,6,0.102,85.1,0.0372,28441
8688,slambert,LinkedIn,197191,1,0.0834,222.59,0.042,40390
8689,briannataylor,Instagram,247960,6,0.0642,77.54,0.0432,18847
8690,ronnie15,Instagram,130892,1,0.0834,224.95,0.0424,33325
8691,vgriffith,Instagram,599246,7,0.102,339.15,0.0293,7153
8692,jconner,Facebook,975200,6,0.0834,973.62,0.0321,9387
8693,edward01,Instagram,23061,4,0.0856,573.41,0.0229,15918
8694,melissa08,LinkedIn,296969,2,0.0986,678.02,0.0261,34977
8695,williamrodriguez,Twitter,137710,5,0.0834,236.48,0.0227,11291
8696,crosslaura,Twitter,368411,4,0.0856,902.41,0.018,11500
8697,diazmisty,Twitter,756533,3,0.0856,154.35,0.0309,9919
8698,vmorgan,LinkedIn,302177,5,0.0834,396.19,0.0348,15760
8699,wmercado,Twitter,325959,3,0.0642,365.32,0.0317,42038
8700,jonathan26,Facebook,358097,4,0.0834,139.18,0.0228,13703
8701,bryanfisher,TikTok,580645,5,0.0856,430.4,0.0106,32077
8702,fgamble,Facebook,217404,6,0.0986,766.12,0.0257,9735
8703,johnsongregory,Facebook,585789,7,0.0834,987.3,0.023,31828
8704,williamskyle,Twitter,503114,5,0.102,181.32,0.0198,8371
8705,ojohnson,LinkedIn,759014,2,0.0986,858.44,0.0186,1722
8706,uhobbs,TikTok,350184,6,0.0856,390.54,0.049,13458
8707,ptorres,Twitter,934451,2,0.0834,375.89,0.042,18290
8708,duranbrittany,Instagram,538248,7,0.0856,892.8,0.0293,35922
8709,justinwilson,LinkedIn,908482,3,0.0986,375.55,0.018,14968
8710,smithdanielle,TikTok,753189,5,0.0986,135.73,0.0286,41372
8711,harrisjacob,Instagram,622201,5,0.0642,337.84,0.02,7016
8712,larry14,TikTok,862270,1,0.0856,582.88,0.0167,36637
8713,hrobinson,Twitter,603470,5,0.0642,460.86,0.0106,21976
8714,jaclyn79,TikTok,909174,2,0.0834,105.5,0.0191,37054
8715,jamiejones,LinkedIn,46612,3,0.0986,307.41,0.045,14473
8716,samanthaallen,TikTok,600268,7,0.0986,406.54,0.0167,20652
8717,trobinson,TikTok,753002,3,0.0856,103.15,0.0244,44978
8718,ritalynch,Facebook,126083,1,0.0834,561.63,0.0136,38311
8719,ujohnson,TikTok,199191,6,0.0986,297.39,0.0485,46918
8720,molly66,Instagram,713038,3,0.0856,357.45,0.0186,24769
8721,samanthajohnson,Twitter,861900,1,0.0642,321.35,0.0233,27431
8722,robertpalmer,Facebook,470043,2,0.0642,322.9,0.049,24189
8723,michaelchung,TikTok,519566,7,0.0834,905.43,0.0193,20853
8724,tiffanyferrell,Instagram,974374,3,0.0642,204.59,0.0189,16993
8725,kristy65,Instagram,488701,2,0.0834,975.52,0.0133,13167
8726,emily58,Instagram,940737,2,0.0986,914.72,0.0148,23264
8727,gonzaleznicholas,TikTok,717307,3,0.0856,120.74,0.0372,16851
8728,olopez,Facebook,688217,7,0.0834,51.95,0.0172,15185
8729,jesse39,TikTok,710075,4,0.0986,682.99,0.0481,12739
8730,colleen63,Instagram,80257,6,0.0856,982.66,0.0384,34167
8731,vmorales,LinkedIn,13702,1,0.0834,224.07,0.0366,6576
8732,jonathanjones,Twitter,347794,1,0.102,955.85,0.0195,48553
8733,muellerolivia,TikTok,839558,3,0.0834,826.95,0.0326,6860
8734,rebekah51,TikTok,854620,4,0.102,257.85,0.0456,1650
8735,williamrodriguez,LinkedIn,960127,1,0.0986,307.1,0.0311,18316
8736,william00,Instagram,499273,2,0.0642,735.9,0.0149,49954
8737,eryan,Twitter,76145,6,0.0986,285.16,0.0421,46918
8738,melissa93,LinkedIn,301642,2,0.0856,976.76,0.0454,46421
8739,racheldodson,LinkedIn,435433,1,0.102,411.29,0.0103,24155
8740,laura14,Facebook,556692,3,0.0642,719.2,0.0126,3616
8741,benjamingutierrez,Twitter,395906,3,0.0642,699.97,0.0103,35556
8742,sharonmiller,Twitter,388682,6,0.0986,791.91,0.0431,37123
8743,kevin83,TikTok,339720,6,0.0986,587.97,0.0304,41856
8744,mariah21,Instagram,505234,6,0.0642,966.01,0.0137,48155
8745,alyssa15,Facebook,621477,4,0.0834,517.56,0.0393,27680
8746,amanda19,Twitter,405411,4,0.102,89.54,0.0163,17722
8747,johnsongregory,Twitter,224983,4,0.0856,905.43,0.0174,8649
8748,jennifer53,Instagram,604621,4,0.0986,164.09,0.041,48945
8749,sharondillon,TikTok,975295,7,0.0642,488.49,0.0397,14567
8750,sharris,TikTok,245114,2,0.0856,945.21,0.0493,41913
8751,kimryan,Facebook,675769,4,0.0834,96.71,0.0147,24417
8752,katieking,Facebook,141065,2,0.102,814.78,0.0213,4022
8753,cameron78,Instagram,415117,7,0.0986,842.79,0.0174,6473
8754,michaeldavis,Twitter,877425,5,0.0856,888.27,0.0389,2100
8755,danielharper,Twitter,474291,6,0.0986,699.97,0.0105,24255
8756,dmanning,Facebook,603341,2,0.102,935.93,0.0334,5692
8757,fullerchristine,Instagram,677444,1,0.0986,274.15,0.0405,23461
8758,bnelson,Instagram,93551,5,0.0834,215.04,0.0212,30898
8759,stephen98,LinkedIn,900146,3,0.0834,263.63,0.0244,35225
8760,ewilliams,Instagram,575254,3,0.0642,612.95,0.0261,26891
8761,andrew24,Twitter,747346,5,0.0986,422.75,0.0441,26998
8762,mcdonaldnancy,TikTok,202235,7,0.0642,754.41,0.0345,42703
8763,jaimeedwards,Instagram,47229,7,0.0856,563.74,0.0315,29256
8764,zblackburn,Instagram,659261,1,0.0986,323.15,0.0406,38442
8765,kaitlyn63,Instagram,944089,7,0.0856,948.68,0.0335,41078
8766,yrodriguez,Facebook,192520,6,0.0834,596.41,0.0149,5147
8767,elizabeth86,Twitter,757819,2,0.0642,800.15,0.0262,15820
8768,lsaunders,Instagram,504239,4,0.0642,214.78,0.0404,1400
8769,jbrown,TikTok,243072,6,0.0642,428.86,0.0214,13683
8770,ruizguy,LinkedIn,105461,7,0.0856,888.27,0.035,19128
8771,ucooper,LinkedIn,179794,5,0.0986,334.54,0.0285,40287
8772,xshort,Facebook,660522,7,0.0834,333.93,0.0471,32525
8773,turnerchristopher,Instagram,23999,2,0.0834,967.5,0.0105,45319
8774,michelleriggs,LinkedIn,260948,2,0.0856,560.62,0.0389,21420
8775,amandahenry,Instagram,523803,6,0.0856,244.21,0.0103,25696
8776,jennifercummings,TikTok,767871,4,0.0834,376.93,0.0178,36243
8777,brenda52,Instagram,549681,7,0.0856,340.68,0.0237,19530
8778,karen03,Instagram,307066,5,0.0642,913.39,0.0306,32589
8779,smithdanielle,Facebook,745910,3,0.0642,913.39,0.0315,9808
8780,michael30,Instagram,635100,7,0.0856,806.51,0.0444,8829
8781,alexandersamuel,LinkedIn,455437,1,0.102,892.8,0.0244,29396
8782,michael55,Facebook,122693,4,0.0856,763.66,0.0401,27092
8783,masonjames,Twitter,705995,5,0.0642,798.0,0.0159,49565
8784,davismichael,Facebook,908774,2,0.102,361.46,0.0184,40999
8785,vvega,Facebook,31558,3,0.0834,423.76,0.0488,19826
